0.74,0.04,2.1182
0.48,0.29,1.827
0.2,0.74,1.9747
0.61,0.62,2.4415
0.47,0.04,1.7169
0.8,0.63,2.8322
0.04,0.88,1.9977
0.37,0.12,1.5321
0.52,0.4,2.1167
1,0.59,3.3982
0.67,0.48,2.4156
0.24,0.01,1.2762
0.16,0.04,1.1661
0.22,0.27,1.4254
0.28,0.66,2.0934
0.67,0.92,2.8163
1,0.91,3.625
0.99,0.22,2.9558
0.48,0.37,1.9087
0.3,0.02,1.3432
0.39,0.47,2.0002
0.05,0.48,1.5576
0.89,0.56,2.9014
0.3,0.03,1.3647
0.26,0.42,1.743
0.07,0.61,1.7415
0.72,0.27,2.3235
0.28,0.38,1.6782
0.05,0.42,1.4575
0.34,0.87,2.3636
0.23,0.82,2.1297
0.37,0.09,1.5711
0.24,0.58,1.8526
0.68,0.7,2.6646
0.99,0.74,3.4392
0.45,0.27,1.8286
0.39,0.78,2.2116
0.29,0.84,2.0992
0.6,0.06,1.9071
0.28,0.72,2.0635
0.22,0.06,1.3172
0.47,0.9,2.505
0.26,0.68,2.0707
0.82,0,2.2385
0.72,0.32,2.3791
0.46,0.13,1.6983
0.04,0.3,1.2703
0.98,0.15,2.8675
0.61,0.68,2.4366
0.33,1,2.3639
0.4,0.61,2.0044
0.05,0.81,1.9038
0.32,0.08,1.518
0.74,0.91,3.0668
0.85,0.25,2.6995
0.95,0.27,2.8237
0.16,0.06,1.2473
0.05,1,2.1549
0.35,0.75,2.2335
0.77,0.38,2.5374
0.37,0.2,1.6265
0.72,0.03,2.1245
0.86,0.29,2.6859
0.59,0.66,2.4624
0.6,0.9,2.7824
0.06,0.59,1.6046
0.13,0.27,1.3222
0.63,0.66,2.5124
0.21,0.62,1.7491
0.77,0.86,3.023
0.43,0.9,2.4997
0.4,0.35,1.8319
0.5,0.61,2.1808
0.4,0.57,2.0886
0.69,0.45,2.4909
0.09,0.43,1.5057
0.18,0.83,2.0181
0.13,0.64,1.7176
0.24,0.61,1.8559
0.79,0.35,2.6175
0.87,0.19,2.502
0.89,0.63,3.1308
0.55,0.9,2.6186
0.87,0.01,2.4546
0.82,0.39,2.6092
0.45,0.17,1.8046
0.05,0.84,1.9072
0.49,0.14,1.7482
0.44,0.36,1.9554
0.35,0.83,2.2575
0.92,0.69,3.175
0.67,0.96,2.9799
0.7,0.17,2.3184
0.66,0.63,2.5559
0.38,0.25,1.7078
0.15,0.7,1.9223
0.32,0.34,1.7857
0.3,0.18,1.5236
0.54,0.08,1.7808
0.1,0.99,2.1432
0.88,0.54,3.0667
0.65,0.31,2.2169
0.93,0.82,3.2914
0.64,0.27,2.1704
0.73,0.24,2.3567
0.13,0.69,1.801
0.57,0.26,1.9694
0.58,0.84,2.6004
0.39,0.46,1.972
1,0.09,2.754
0.8,0.6,2.8526
0.17,0.9,2.1409
0.65,0.9,2.838
0.45,0.06,1.5858
0.69,0.72,2.7259
0.18,0.26,1.3966
0.84,0.21,2.4599
0.91,0.94,3.43
0.75,0.3,2.452
0.05,0.66,1.6389
0.93,0.52,3.139
0.33,0.76,2.1599
0.74,0.2,2.1552
0.8,0.3,2.5293
0.95,0.38,3.0376
0.63,0.7,2.6416
0.34,0.41,1.8413
0.67,0.06,1.9527
0.89,0.76,3.2627
0.7,0.52,2.5023
0.28,0.37,1.6662
0.46,0.07,1.6438
0.8,0.69,2.9757
0.58,0.11,1.8722
0.97,0.61,3.34
0.33,0.21,1.6285
0.94,0.15,2.6108
0.1,0.77,1.8963
0.62,0.49,2.3713
0.65,0.68,2.6213
0.17,0,1.2487
0.86,0.94,3.2744
0.46,0.75,2.3461
0.39,0.66,2.1827
0.92,0.41,2.9568
0.96,0.25,2.8151
0.78,0.51,2.6746
0.45,0.02,1.5758
0.38,0.03,1.3936
0.92,0.8,3.2678
0.5,0.52,2.0978
0.62,0.03,1.9224
0.7,0.99,2.9527
0.38,0.18,1.6258
0.75,0.58,2.6453
0.08,0.56,1.7229
0.5,0.92,2.6208
0.82,0.86,3.1575
0.45,0.07,1.6832
0.41,0.21,1.8497
0.78,0.64,2.8594
0.61,0.44,2.3751
0.66,0.3,2.1646
0.78,0.34,2.5283
0.26,0.65,1.9465
0.93,0.59,3.2201
0.39,0.6,2.1045
0.31,0.7,2.1488
0.15,0.38,1.558
0.6,0.28,2.0767
1,0.12,2.8456
0.34,0.56,1.9633
0.46,0.67,2.2489
0.08,0.71,1.8569
0.12,0.99,2.1408
0.25,0.89,2.1741
0.28,0.55,1.8632
0.45,0.48,2.0235
0.98,0.16,2.8793
0.77,0.25,2.4555
0.52,0.12,1.856
0.62,0.75,2.6558
0.43,0.79,2.3002
0.9,0.27,2.7885
0.35,0.08,1.5988
0.98,0.09,2.7523
0.21,0.49,1.7397
0.29,0,1.3013
0,0.37,1.4143
0.28,0.4,1.7556
0.81,0.35,2.6798
0.47,0.7,2.2251
0.93,0.74,3.3014
0.01,0.3,1.2755
0.82,0.78,2.9572
0.99,0.55,3.311
0.82,0.6,2.8927
0.42,0.39,1.9451
0.52,0.35,2.1189
0.79,0.1,2.3043
0.23,0.24,1.4586
0.05,0.51,1.5792
0.34,0.77,2.1643
0,0.62,1.64
0.5,0.18,1.9097
0.46,0.86,2.4393
0.85,0.35,2.5894
0.49,0.52,2.1226
0.21,0.9,2.1997
0.83,0.05,2.3606
0.58,0.47,2.1986
0,0.52,1.5012
0.75,0.53,2.5572
0.43,0.96,2.5021
0.89,0.97,3.4597
0.97,0.56,3.1341
0.13,0.78,1.9229
0.45,0.76,2.2873
0.56,0.2,1.911
0.26,0.95,2.2142
0.8,0.18,2.458
0.48,0.46,2.1161
0.18,0.55,1.7474
0.58,0.56,2.3862
0.51,0.73,2.3678
0.8,0.21,2.394
0.52,0.07,1.6929
0.03,0.18,1.2001
0.9,0.48,3.0109
0.91,0.71,3.1939
0.4,0.41,1.9216
0.58,0.53,2.2875
1,0.29,2.9459
0.78,0.89,3.1368
0.17,0.76,1.8763
0.22,0.5,1.7423
0.7,0.2,2.1639
0.99,0.49,3.1872
0.92,0.02,2.5588
0.95,0.17,2.7732
0.02,0.15,1.1664
0.17,0.45,1.6459
0.7,0.23,2.2753
0.48,0.49,2.0693
0.96,0.21,2.8451
0.3,0.54,1.8413
0.27,0.17,1.5514
0.78,0.57,2.7526
0.55,0.68,2.4749
0.88,0.96,3.428
0.5,0.45,2.095
0.26,0.29,1.6918
0.26,0.71,2.0512
0.69,0.51,2.5346
0.73,0.97,3.0222
0.32,0.76,2.2365
0.73,0.54,2.5556
0.74,0.87,2.9419
0.71,0.24,2.2779
0.24,0.69,1.9768
0.34,0.03,1.4903
0.15,0.3,1.4221
0.38,1,2.5135
0.66,0.42,2.4057
0.72,0.56,2.7072
0.01,0.88,1.82
0.16,0.33,1.5291
0.75,0.36,2.4977
0.74,0.42,2.4429
0.04,0.36,1.4013
0.54,0.13,1.8151
0.96,0.33,2.932
0.63,0.12,1.996
0.91,0.74,3.2469
0.66,0.7,2.6596
0.73,0.96,3.1412
0.43,0.99,2.5553
0.77,0.57,2.7275
0.35,0.79,2.1428
0.11,0.73,1.8565
0.48,0.53,2.1576
0.58,0.01,1.7104
0.63,0.75,2.5907
0.54,0.95,2.6209
0.4,0.04,1.6494
0.44,0.63,2.183
0,0.7,1.7056
0.64,0.77,2.6114
0.05,0.62,1.7783
0.15,0.06,1.1891
0.91,0.23,2.6872
0.09,0.6,1.6858
0.24,0.59,1.8174
0.11,0.38,1.4686
0.24,0.86,2.268
0.49,0.94,2.5462
0.41,0.96,2.5074
0.54,0.38,2.0999
0.01,0.87,1.9488
0.67,0.58,2.5459
0.1,0.43,1.597
0.15,0.34,1.5716
0.24,0.37,1.7195
0.9,0.05,2.4383
0.9,0.11,2.606
0.36,0.79,2.2385
0.5,0.54,2.2097
0.73,0.45,2.4872
0.06,0.89,1.9681
0.97,0.1,2.8314
0.8,0.78,3.0959
0.6,0.79,2.654
0.63,0.86,2.6283
0.31,0.81,2.0345
1,0.13,2.7873
0,0.18,1.1564
0.59,0.12,1.977
0,0.46,1.3919
0.17,0.15,1.3518
0.13,0.56,1.6737
0.84,0.83,3.0544
0.6,0.64,2.5549
0.91,0.48,3.047
0.92,0.95,3.4412
0.35,0.82,2.1907
0.17,0.67,1.8611
0.16,0.66,1.8322
0.44,0.62,2.1249
0.43,0.24,1.8992
0.1,0.16,1.3563
0.13,0.79,1.9454
0.88,0.68,3.0888
0.31,0.75,2.0834
0.26,0.8,2.0687
0.02,0.52,1.4561
0.51,0.63,2.3238
0.8,0.32,2.6342
0.78,0.74,2.8336
0.98,0.96,3.5984
0.13,0.7,1.8798
0.65,0.02,1.9514
0.96,0.93,3.6524
0.4,0,1.4149
0.39,0.26,1.8404
0.87,0.47,2.8588
0.3,0.19,1.6398
0.93,0.37,2.8543
0.48,0.04,1.6098
0.79,0.38,2.5711
0.6,1,2.935
0.65,0.37,2.2889
0.74,0.59,2.7614
0.28,0.45,1.8896
0.54,0.76,2.5011
0.59,0.68,2.4843
0.99,0.27,2.8507
0.67,0.77,2.6881
0.57,0.37,2.1554
0.83,0.71,3.0178
0.92,0.47,3.0193
0.79,0.78,2.958
0.05,0.82,1.8912
0.27,0.37,1.7105
0.43,0.02,1.5286
0.41,0.46,2.0063
0.61,0.93,2.8129
0.34,0.65,2.1106
0.1,0.66,1.7904
0.42,0.35,2.0267
0.82,0.97,3.1788
0.17,0.6,1.8926
0.96,0.23,2.8705
0.92,0.37,2.8987
0.43,0.69,2.2127
0.07,0.25,1.3785
0.46,0.82,2.3023
0.05,0.45,1.5985
0.89,0.31,2.7489
0.74,0.41,2.4015
0.57,0.95,2.7626
0.42,0.92,2.3658
0.39,0.74,2.228
0.1,0.47,1.6975
0.75,0.29,2.4465
0.03,0.14,1.1274
0.52,0.16,1.8247
0.87,0.75,3.155
0.78,0.23,2.4343
0.58,0.46,2.2975
0.25,0.48,1.6896
0.55,0.27,1.9426
0.21,0.96,2.1735
0.31,0.14,1.3154
0.58,0.49,2.3333
0.3,0.32,1.5801
0.44,0.49,2.0547
0.19,0.87,2.0904
0.66,0.08,2.0183
0.56,0.56,2.4383
0.9,0.91,3.3188
0.22,0.56,1.8598
0,0.13,1.1427
0.53,0.2,1.9547
0.16,0.16,1.3988
0.69,0.84,2.881
0.33,0.16,1.541
0.23,0.7,1.8696
0.45,0.35,1.9062
0.78,0.33,2.5139
0.38,0.45,1.8624
0.06,0.21,1.2174
0.25,0.33,1.5708
0.4,0.11,1.4634
0.58,0.62,2.4318
0.34,0.05,1.474
0.21,0.8,2.0442
0.36,0.65,2.0057
0.18,0.87,2.1622
0.76,0.33,2.4265
0.83,0.84,3.0792
0.05,0.12,1.0803
0.38,0.48,1.9477
0.74,0.09,2.1955
0.85,0.31,2.7128
0.9,0.63,3.0923
0.28,0.82,2.0094
0.02,0.38,1.3943
0.7,0.1,2.1533
0.98,0.02,2.7712
0.04,0.14,1.1968
0.75,0.18,2.3932
0.35,0.32,1.679
0.36,0.55,1.8411
0.03,0.6,1.6645
0.56,0.15,1.9712
0.51,0.38,2.0668
0.27,0.72,1.9991
0.73,0.43,2.443
0.45,0.55,2.1509
0.41,0.84,2.3397
0.98,0.22,2.8776
0.97,0.51,3.0864
0.5,0.01,1.7125
0.05,0.46,1.5993
0.83,0.49,2.8239
0.81,0.96,3.3023
0.39,0.54,1.8765
0.9,1,3.5271
0.45,0.86,2.4183
0.74,0.15,2.2492
0.23,0.9,2.15
0.02,0.02,1.0925
0.51,0.46,2.1825
0.05,0.05,1.157
0.45,0.38,1.8534
0.1,0.17,1.276
0.49,0.43,2.1298
0.48,0.18,1.7137
0.59,0.81,2.5838
0.44,0.32,1.8333
0.92,0.28,2.7607
0.16,0.48,1.6221
0.03,0.9,1.9694
0.39,0.77,2.1928
0.09,0.38,1.5589
0.68,0.88,2.8843
0.07,0.21,1.1878
0.46,0.22,1.7274
0.64,0.12,1.9462
0.37,0.17,1.5807
0.65,0.62,2.512
0.52,0.68,2.3727
0.32,0.5,1.847
0.43,0.86,2.2871
0.26,0.53,1.8655
0.13,0.99,2.1099
0.21,0.83,2.0691
0.96,0.75,3.4248
0.26,0.57,1.9278
0.46,0.09,1.634
0.95,0.95,3.4768
0.21,0.04,1.1514
0.81,0.67,2.9431
0.62,0.57,2.2878
0.41,0.7,2.3225
0.31,0.23,1.6128
0.51,0.6,2.2006
0,0.06,1.0306
0.52,0.56,2.2703
0.39,0.9,2.3823
0.82,0.07,2.2574
0.56,0.53,2.2542
0.57,0.5,2.291
0.27,0.33,1.5975
0.62,0.2,2.0896
0.85,0.24,2.5066
0.13,0.87,2.0821
0.95,0.45,2.9815
0.85,0.12,2.483
0.49,0.83,2.4272
0.63,1,2.8931
0.32,0.58,1.9202
0.88,0.58,3.0069
0.31,0.51,1.9461
0.42,0.59,2.1488
0.61,0.39,2.2221
0.06,0.25,1.3533
0.27,0.65,1.8815
0.19,0.04,1.2101
0.23,0.21,1.409
0.07,0.19,1.2785
0.28,0.64,2.0417
0.59,0.76,2.5252
0.75,0.03,2.1232
0.05,0.54,1.6183
0.12,0.84,1.9838
0.37,0.75,2.1321
0.82,0.91,3.2779
0.17,0.55,1.7194
0.47,0.75,2.4601
0.78,0.5,2.712
0.23,0.13,1.3764
1,0.23,2.9526
0.79,0.42,2.6738
0.18,0.28,1.3686
0.76,0.56,2.6902
0.16,0.35,1.6171
0.87,0.79,3.1213
0.2,0.62,1.8094
0.55,0.91,2.6151
0.8,0.76,3.0325
0.13,0.05,1.1297
0.56,0.89,2.6749
0.14,0.71,1.8353
0.67,0.1,2.0383
0.9,0.8,3.2326
0.17,0.51,1.6059
0.92,0.57,3.0648
0.56,0.52,2.2649
0.36,0.42,1.9005
0.75,0.12,2.2344
0.01,0.68,1.6648
0.77,0.95,3.0994
0.11,0.21,1.2107
0.69,0.63,2.7277
0.14,0.13,1.3549
0.36,0.29,1.8833
0.57,0.23,1.9969
0.61,0.73,2.5463
0.01,0.64,1.6454
0.49,0.31,1.9074
0.38,0.55,2.0111
0.62,0.16,2.0198
0.26,0.36,1.7269
0.25,0.02,1.4221
0.68,0.71,2.7768
0.84,0.76,3.1001
0.23,0.25,1.5563
0.03,0.59,1.6603
0.54,0.86,2.6025
0.04,0.22,1.3899
0.62,0.4,2.3092
0.68,0.22,2.1791
0.37,0.4,1.8964
0.65,0.85,2.8078
0.92,0.51,3.1168
1,0.55,3.1933
0.46,0.94,2.5053
0.54,0.85,2.6802
0.29,0.52,1.7928
0.11,0.97,1.9911
0.73,0.6,2.6622
0.16,0.43,1.5958
0.77,0.79,2.9942
0.69,0.21,2.0935
0.91,0.17,2.7055
0.25,0.17,1.3935
0.75,0.46,2.5256
0.59,0.63,2.4216
0.53,0.54,2.1619
0.47,0.05,1.6035
0.13,0.32,1.4615
0.09,0.39,1.463
0.32,0.36,1.5989
0.57,0.53,2.4389
0.72,0.87,2.9272
0.91,0.81,3.3168
0.46,0.89,2.4957
0.35,0.16,1.5543
0.96,0.45,3.0077
0.81,0.14,2.4751
0.06,0.46,1.6299
0.07,0.45,1.5315
0.48,0.19,1.7901
0.63,0.93,2.8301
0.37,0.88,2.3591
0.12,0.37,1.5229
0.27,0.35,1.7706
0.34,0.61,2.0654
0,0.81,1.7984
0.39,0.89,2.3442
1,0.67,3.4115
0.78,0.77,3.0059
0.06,0.7,1.7531
0.26,0.97,2.1886
0.33,0.35,1.7495
0.23,0.68,1.9364
0.27,0.93,2.1799
0.81,0.23,2.4809
0.99,0.68,3.3489
0.98,0.4,3.0257
0.05,0.85,1.9093
0.69,0.59,2.5768
0.01,0.55,1.5096
0.51,0.59,2.2162
0.99,0.3,2.9851
0.87,0.64,3.0328
0.78,0,2.065
0.09,0.75,1.8373
0.79,0.97,3.2482
0.07,0.32,1.4323
0.98,0.37,2.9195
0.65,0.64,2.5493
0.48,0.62,2.3115
0.58,0.57,2.3838
0.46,0.81,2.3557
0.32,0.84,2.2305
0.88,0.76,3.2504
0.09,0.48,1.4651
0.02,0.1,1.06
0.45,0.18,1.8074
0.37,0.68,2.0704
0.25,0.03,1.377
0.78,0.05,2.2725
1,0.56,3.2487
0.09,0.95,2.0988
0.87,0.84,3.1417
0.9,0.98,3.481
0.04,0.41,1.4156
0.25,0.44,1.7119
0.49,0.49,2.0816
0.25,0.34,1.5949
0.75,0.99,3.0606
0.94,0.11,2.7
0.62,0.88,2.7086
0,0,1.0096
0.43,0.83,2.2964
0.92,0.59,3.0493
0.84,0.31,2.5923
0.49,0,1.6749
0.38,0.97,2.4456
0.82,0.08,2.3048
0.79,0.3,2.4736
0.08,0,1.1253
0.59,0.47,2.2755
0.42,0.65,2.1611
0.13,0.74,1.7553
0.72,0.39,2.4718
0.55,0.78,2.4865
0.32,0.95,2.3714
0,0.79,1.8225
0.37,0.74,2.1938
0.18,0.78,1.9088
0.02,0.29,1.3311
0.96,0.34,2.8966
0.71,0.74,2.7754
0.98,0.08,2.7244
0.39,0.97,2.4465
0.64,0.49,2.3942
0.24,0.12,1.4843
0.53,0.71,2.3818
0.07,0.22,1.2279
0.51,0.24,1.8692
0.95,0.08,2.5949
0.89,0.43,2.8766
0.03,0.69,1.769
0.25,0.31,1.6017
0.11,0.71,1.8764
0.42,0.96,2.4257
0.86,0.36,2.7917
0.93,0.79,3.3562
1,0.62,3.3425
0.79,0.88,3.0955
0.7,0.06,2.1047
1,1,3.7548
0.01,0.25,1.2411
0.51,0.09,1.7509
0.61,0.38,2.1196
0.14,0.19,1.2994
0.68,0.89,2.8566
0.06,0.67,1.7433
0.27,0.62,1.8899
0.06,0.94,1.9072
0.16,0.21,1.3841
1,0.61,3.3855
0.5,0.03,1.7376
0.31,0.85,2.2403
0.66,0.78,2.8199
0.68,0.6,2.586
0.02,0.03,1.0166
0.48,0.5,2.1947
0.73,0.78,2.9774
1,0.3,3.0355
0.98,0.03,2.6479
0.63,0.73,2.7495
0.94,0.25,3.0016
0.22,0.28,1.3985
0.49,0.54,2.1467
0.95,0.13,2.7419
0.39,0.64,2.1743
0.7,0.46,2.5142
0.55,0.07,1.8384
0.24,0.27,1.5953
0.96,0.16,2.8158
0.48,0.3,1.927
0.4,0.18,1.6771
0.34,0.58,1.9587
0.66,0.97,2.8982
0.25,0.51,1.7679
0.29,0.15,1.503
0.12,0.78,1.9305
0.28,0.18,1.6084
0.44,0.61,2.1534
0.14,0.5,1.6755
0.82,0.44,2.7368
0.42,0.19,1.7176
0.67,0.44,2.3039
0.48,0.21,1.7018
0.27,0.2,1.5986
0.64,0.38,2.3298
0.84,0.85,3.2259
0.97,0.24,2.8189
0.23,0.08,1.3634
0.58,0.42,2.2466
0.69,0.81,2.8191
0.52,0.46,2.0507
0.8,0.97,3.176
0.94,0.02,2.5321
0.12,0.36,1.5173
0.28,0.44,1.6997
0.58,0.22,2.0103
0.17,0.08,1.1905
0.03,0.65,1.6554
0.85,0.47,2.7706
0.76,0.96,3.078
0.81,0.52,2.7213
0.54,0.79,2.433
0.07,0.6,1.6801
0.13,0.86,2.0613
0.77,0.49,2.6269
0.49,0.25,1.9321
0.03,0.64,1.7236
0.56,0.79,2.5944
0.07,0.36,1.5136
0.7,0.14,2.2542
0.57,0.73,2.5168
0.12,0.9,1.9889
0.13,0.07,1.2795
0.18,0.4,1.6572
0.03,0.63,1.6099
0.97,0.16,2.8387
0.6,0.25,2.0012
0.52,0.91,2.6321
0.43,0.31,1.8827
0.09,0.97,2.0451
0.51,0.2,1.8788
0.28,0.62,2.004
0.17,0.54,1.7036
0.74,0.68,2.659
0.69,0.07,2.087
0.58,0.05,1.7402
0.66,0.53,2.4214
0.92,0.39,2.9316
0.31,0.44,1.6918
0.15,0.03,1.1865
0.43,0.32,1.899
0.91,0.82,3.27
0.45,0.56,2.1299
0.41,0.69,2.221
0.09,0.13,1.3974
0.71,0.13,2.1756
0.43,0.01,1.5792
0.97,0.67,3.401
0.45,0.25,1.8404
0.28,0.95,2.1557
0.36,0.08,1.5644
0.32,0.91,2.1026
0.11,0.51,1.6379
0.12,0.41,1.5497
0.85,0.38,2.7313
1,0.32,3.1489
0.68,0.12,2.084
0.88,0.63,2.9715
0.56,0,1.7175
0.72,0.01,2.0161
0.32,0.89,2.2532
0.44,0.47,1.9927
0.22,0.01,1.2533
0.93,0.26,2.9491
0.18,0.22,1.4341
0.17,0.41,1.5745
0.86,0.93,3.34
0.59,0.97,2.6622
0.55,0.69,2.3901
1,0.18,2.9117
0.66,0.18,2.1607
0.99,0.92,3.6964
0.68,0.31,2.3226
0.03,0.22,1.1987
0.76,0.29,2.4173
0.88,0.67,2.9981
0.12,0.89,2.1307
0.93,0.9,3.4514
0.72,0.8,2.8535
0.75,0.75,2.8966
0.48,0.31,1.9256
0.17,0.24,1.425
0.3,0.05,1.4489
0.72,0.92,2.9222
0.26,0.38,1.6951
0.9,0.13,2.6255
0.45,0.92,2.4648
0.12,0.94,2.121
0.8,0.03,2.2209
0.45,0.32,1.8405
0.5,0.46,2.1145
0.21,0.31,1.5454
0.5,0.28,1.8897
0.56,0.3,2.0912
0.25,0,1.3045
0.59,0.6,2.3828
0.39,0.99,2.3203
0.71,0.37,2.4745
0.09,0.71,1.7886
0.87,0.36,2.716
0.47,0.34,1.8111
0.7,0.63,2.6912
0.07,0.62,1.6105
0.97,0.14,2.8496
0.75,0.64,2.6699
0.87,0.44,2.8337
0.44,0.19,1.8297
0.26,0.11,1.3649
0.39,0.63,2.1182
0.96,0.73,3.3174
0.03,0.81,1.8162
0.33,0.3,1.632
0.84,0.2,2.5626
0.35,0.13,1.5784
0.2,0.51,1.6956
0.06,0.26,1.325
0.31,0,1.3217
0.15,0.99,2.2453
0.59,0.52,2.3318
0.74,0.28,2.335
0.91,0.75,3.3298
0.19,0.59,1.7933
0.68,0.37,2.3105
0.15,0.63,1.8481
0.56,0.57,2.3689
0.59,0.94,2.7217
0.02,0.76,1.7463
0.52,0.32,2.0373
0.35,0.58,1.8914
0.08,0.19,1.2934
0.49,0.99,2.6445
0.79,0.16,2.3867
0.36,0.91,2.394
0.29,0.54,1.8042
0.69,0.73,2.7795
0.92,0.83,3.2668
0.72,0.96,3.0604
0.73,0.64,2.7365
0.35,0.62,1.9301
0.86,0.31,2.6059
0.75,0.31,2.4124
0.07,0.06,1.1289
0.67,0.11,2.0911
0.09,0.3,1.383
0.32,0.48,1.935
0.29,0.95,2.3524
0.25,0.52,1.8201
0.59,0.84,2.6184
0.27,0.75,1.9988
0.69,0.96,2.9625
0.6,0.11,1.8294
0.82,0.23,2.4788
0.5,0.04,1.6944
0.06,0.72,1.7169
0.05,0.02,1.1661
0.64,0.05,1.9269
0.04,0.52,1.5577
0.69,0.04,2.0064
0.27,0.34,1.6354
0.31,0.09,1.4984
0.72,0.08,2.0584
0.74,0.43,2.4778
0.87,0.55,2.8943
0.21,0.84,2.1337
0.43,0.48,2.0677
0.45,0.97,2.5398
0.59,0.3,2.05
0.49,0.16,1.7323
0.9,0.47,2.8616
0.41,0.09,1.489
0.55,0.24,1.922
0.62,0.73,2.6615
0.33,0.62,2.0017
0.8,0.28,2.4361
0.48,0.1,1.7515
0.8,0.53,2.8432
0.79,0.41,2.5205
0.03,0.89,1.9427
0.55,0.25,2.0114
0.48,0.11,1.7196
0.93,0.92,3.4295
0.32,0.12,1.4987
0.48,0.58,2.1286
0.36,0.43,1.9324
0.53,0.28,1.9786
0.34,0.19,1.588
0.41,0.74,2.2678
0.2,0.6,1.7997
0.62,0.98,2.8222
0.48,0.59,2.1684
0.27,0.32,1.6363
0.88,0.95,3.2766
0.31,0.21,1.624
0.93,0.39,2.9679
0.76,0.08,2.1162
0.63,0.27,2.087
0.21,0.53,1.7683
0.09,0.99,2.0747
0.28,0.97,2.2536
0.12,0.75,1.7451
0.08,0.66,1.7457
0.78,0.88,3.0791
0.38,0.49,1.9839
1,0.05,2.7948
0.83,0.03,2.298
0.39,0.02,1.4568
0.31,0.19,1.5921
0.73,0.3,2.3259
0.02,0.32,1.3374
0.9,0.52,2.9239
0.28,0.7,1.9674
0.52,0.3,2.0252
0.16,0.62,1.7968
0.36,0.37,1.7681
0.82,0.88,3.1624
0.3,0.1,1.4453
0.13,0.14,1.3089
0.75,0.51,2.7014
0.54,0.52,2.2517
0.57,0.98,2.766
0.29,0.9,2.2539
0.28,0.68,2.0699
0.35,0.37,1.8494
0.75,0.69,2.8474
0.8,0.82,3.0472
0.73,0.37,2.385
0.28,0.35,1.7318
0.33,0.19,1.4747
0.88,0.26,2.6926
0.73,0.09,2.2357
0.46,0.06,1.6561
0.4,0.93,2.4484
0.27,0.11,1.3295
0.68,0.95,2.9466
0.52,0.85,2.5721
0.33,0.84,2.262
0.08,0.57,1.652
0.54,0.68,2.5312
0.87,0.45,2.92
0.06,0.23,1.2771
0.08,0.31,1.4222
0.98,0.19,2.7701
0.89,0.7,3.1631
0.03,0.34,1.333
0.78,0.71,2.8663
0.51,0.04,1.6249
0.94,0.1,2.6783
0.04,0.62,1.728
0.23,0.4,1.7639
0.64,0.11,1.9685
0.9,0.02,2.4606
0.95,0.04,2.6797
0.6,0.19,2.0787
0.17,0.57,1.7526
0.85,0.43,2.8501
0,0.15,1.2083
0.86,0.43,2.7931
0.07,0.14,1.1254
0.38,0.52,2.0463
0.3,0.47,1.7446
0.9,0.18,2.6505
0.12,0.17,1.1804
0.54,0.9,2.6616
1,0.02,2.7478
0.82,0.52,2.7492
0,0.26,1.2629
0.32,0.54,1.9916
0.87,0.71,3.1134
0.14,0.54,1.6974
0.57,0.08,1.8638
0.86,0.42,2.7956
0.24,0.82,2.0839
0.56,0.68,2.4712
0.09,0.06,1.1519
0.12,0.83,1.9116
0.5,0.2,1.8537
0.15,0.36,1.5465
0.88,0.42,2.8475
0.4,0.06,1.4621
0.65,0.3,2.2843
0.89,0.3,2.6711
0.94,0.68,3.2156
0.6,0.72,2.5198
0.21,0.4,1.6184
0.67,0.09,1.9949
0.69,0.16,2.0533
0.7,0.47,2.5025
0.77,0.97,3.0892
0.97,0.86,3.4832
0.29,0.71,2.0934
0.64,0.39,2.262
0.25,0.92,2.2661
0.76,0.35,2.419
0.73,0.42,2.4635
0.74,0.29,2.3776
0.63,0.25,2.1729
0.72,0.06,2.0752
0.23,0.52,1.7953
0.52,0.05,1.7156
0.67,0.2,2.1207
0.62,0.64,2.3666
0.39,0.07,1.4888
0.1,0.2,1.3442
0.88,0.25,2.7029
0.79,0.03,2.2889
0.57,0.22,2.0502
0.98,0.36,3.0249
0.48,0.69,2.44
0.99,1,3.6559
0.58,0.13,1.8693
0.58,0.28,1.9985
0.5,0.95,2.6349
0.19,0.37,1.613
0.21,0.38,1.6511
0.05,0.7,1.6662
0.78,0.53,2.7293
0.92,0.44,2.9769
0.08,0.39,1.4579
0.36,0.45,1.9161
0.86,0.39,2.6578
0.95,0.3,2.8171
0.95,0.94,3.5022
0.49,0.69,2.2971
0.18,0.98,2.1278
0.31,0.26,1.6001
0.79,0.33,2.5712
0.34,0.75,2.1119
0.45,0.13,1.5897
0.31,0.64,1.9542
0.8,0.44,2.6972
0.06,0.84,1.9179
0.54,0.97,2.6396
1,0.33,3.111
1,0.48,3.2584
0.89,0.54,2.8624
0.1,0.05,1.1191
0.97,0.2,2.8746
0.21,0.71,1.95
0.44,0.69,2.2747
0.87,0.18,2.5822
0.94,0.61,3.0738
0.22,0.36,1.6952
0.28,0.06,1.4289
0.63,0.38,2.2409
0.83,0.15,2.3873
0.08,0.29,1.3503
0.83,0.74,3.0066
0.51,0.84,2.5556
0.43,0.23,1.8321
0.23,0.28,1.4677
0.05,0.31,1.448
0.13,0.92,2.0653
0.77,0.36,2.4887
0.3,0.79,2.2518
0.01,0.57,1.5395
0.27,0.02,1.362
0.66,0.09,1.9635
0.27,0.15,1.4586
